seq	xt	in_code	name
0x125	0x0000aecc	1	"HOLD
0x12c	0x0000af08	0	TAB-SIZE
0x12d	0x0000af18	0	LEFT-MARGIN
0x12e	0x0000af28	0	RIGHT-MARGIN
0x12f	0x0000af38	0	TAB-MARGIN
0x130	0x0000af48	0	TABS-MAX
0x131	0x0000af58	0	TABING?
0x132	0x0000af68	0	FIRST-LINE?
0x133	0x0000af78	0	INDENT
0x135	0x0000af88	1	WRAP?
0x13a	0x0000afc0	1	TAB-WRAP?
0x140	0x0000b004	1	TAB
0x143	0x0000b044	1	0TAB
0x146	0x0000b060	1	+TAB
0x14c	0x0000b098	1	-TAB
0x152	0x0000b0fc	1	FIRST-LINE
0x156	0x0000b11c	1	TABING-ON
0x159	0x0000b138	1	TABING-OFF
0x15c	0x0000b138	1	TABBING-OFF
0x15d	0x0000b11c	1	TABBING-ON
0x15f	0x0000b154	1	CRTAB
0x169	0x0000b1cc	1	?LINE
0x16e	0x0000b210	1	ALLOT-TO
0x173	0x0000b278	0	&PROGNAM
0x176	0x0000b380	1	"PATH-ONLY"
0x17b	0x0000b3c4	1	"MINUS-EXT"
0x17e	0x0000b3ec	1	".EXT-ONLY"
0x181	0x0000b40c	1	?-\
0x187	0x0000b454	1	?+\
0x18d	0x0000b4ac	1	?+;
0x193	0x0000b504	1	?+:
0x19b	0x0000b55c	1	?NAME
0x1ac	0x0000b648	1	?.NAME
0x1b2	0x0000b698	1	ID.
0x1b5	0x0000b6c0	1	EXEC:
0x1b9	0x0000b6e8	0	OLDDEPTH
0x1bb	0x0000b6f8	1	NOSTACK1
0x1c2	0x0000b714	1	TNEGATE
0x1c8	0x0000b778	1	UT*
0x1cc	0x0000b7c4	1	MT*
0x1d8	0x0000b858	1	UT/
0x1dc	0x0000b898	1	M*/
0x1e2	0x0000b8e8	1	M+
0x1e9	0x001973dc	0	OFFSET
0x1ed	0x00197428	0	FIELD+
0x203	0x0000b908	1	APP-RESERVE
0x206	0x0000b938	0	RESERVE
0x208	0x0000b948	1	SYS-RESERVE
0x20b	0x0000b978	1	C+PLACE
0x20f	0x0000b9a4	1	,"TEXT"
0x227	0x0000bb08	1	UNUSED
0x22e	0x0000bb24	1	2+!
0x235	0x001975d8	0	2VALUE
0x23f	0x0000bb58	0	ARG"
0x240	0x0000bb70	0	ARG-POS"
0x243	0x0000bb88	1	"ARG-NEXT"
0x248	0x0000bbf8	1	ARG-1"
0x24c	0x0000bc1c	1	ARG-NEXT"
0x24f	0x0000bc3c	1	ARG-EXT"
0x256	0x0000bc60	1	(.)
0x25c	0x0000bc7c	1	(XUD,.)
0x265	0x0000bd3c	1	(UD,.)
0x26b	0x0000bd8c	1	UD,.R
0x26e	0x0000bdc8	1	U,.R
0x271	0x0000bdec	1	UD.
0x274	0x0000be08	1	UD.R
0x277	0x0000be4c	1	(D.#)
0x27d	0x0000bed4	1	D.R.#
0x281	0x0000bf18	1	.R.1
0x286	0x0000bf44	1	RADIX:
0x28c	0x0000bfd8	0	BUD,.R
0x28d	0x0000bff0	0	BU,.R
0x28e	0x0000c008	0	B.
0x294	0x00197878	0	(TRIM)
0x297	0x001978b4	0	TRIM
0x29e	0x0000c028	1	DO-CHAIN
0x2a8	0x00197914	0	CHAIN-LINK
0x2ab	0x00197938	0	NEW-CHAIN
0x2b1	0x001979e8	0	NEW-SYS-CHAIN
0x2b6	0x00197a80	0	.CHAIN
0x2c7	0x00197b8c	0	.CHAINS
0x2ce	0x00197c14	0	TRANSIENT-PTR
0x2d0	0x00197c40	0	?SYS-CHAIN
0x2da	0x00197d0c	0	NOOP-CHAIN-ADD
0x2df	0x00197d8c	0	CHAIN-ADD
0x2e5	0x00197e1c	0	CHAIN-ADD-BEFORE
0x2ec	0x0000c064	0	INITIALIZATION-CHAIN
0x2ed	0x0000c074	0	UNLOAD-CHAIN
0x2ee	0x0000c084	0	FORGET-CHAIN
0x2ef	0x0000c094	0	MOUSE-CHAIN
0x2f0	0x0000c0a4	0	SEMICOLON-CHAIN
0x2f1	0x0000c0b4	0	FORTH-IO-CHAIN
0x2f2	0x0000c0c4	0	NUMBER?-CHAIN
0x2f3	0x0000c0d4	0	LEDIT-CHAIN
0x2f4	0x0000c0e4	0	MSG-CHAIN
0x2f5	0x0000c0f4	0	FORTH-MSG-CHAIN
0x2f7	0x0000c104	1	_DO-;CHAIN
0x2fe	0x0000c120	0	HANDLES-LIST
0x300	0x0000c128	1	INIT-HANDLES
0x30a	0x00198028	0	HANDLE
0x317	0x0000c168	1	NEW-NUMBER?
0x32b	0x0000c1c0	1	0XNUMBER?
0x363	0x0000c418	1	_DISCARD-NUMBER
0x366	0x0000c42c	0	DISCARD-NUMBER
0x369	0x0000c43c	1	SUPER-NUMBER?
0x36d	0x0000c468	1	NEW-NUMBER
0x377	0x0000c4b0	1	/PARSE
0x37b	0x0000c524	1	/PARSE-WORD
0x381	0x00198150	0	#DEFINE
0x390	0x0000c558	0	FUNCTION_MASK
0x391	0x0000c560	0	SPECIAL_MASK
0x392	0x0000c568	0	CONTROL_MASK
0x393	0x0000c570	0	SHIFT_MASK
0x394	0x0000c578	0	ALT_MASK
0x395	0x0000c580	0	MOUSE_MASK
0x396	0x0000c588	0	MENU_MASK
0x397	0x0000c590	0	PROC_MASK
0x398	0x0000c598	0	DOUBLE_MASK
0x399	0x0000c5a0	0	DOWN_MASK
0x39a	0x0000c5a8	0	UP_MASK
0x39c	0x0000c5b0	0	PROC_NEXT
0x39e	0x001983bc	0	NEWPROC
0x3a8	0x0000c5c0	0	IDK_BASEPROC
0x3b0	0x0000c5c8	1	CURSORINVIEW
0x3b3	0x0000c5d8	1	FGBG!
0x3b6	0x0000c5f4	1	FG@
0x3b9	0x0000c610	1	BG@
0x3bc	0x0000c62c	1	PUSHKEY
0x3bf	0x0000c648	1	"PUSHKEYS
0x3c4	0x0000c6ac	1	&THE-SCREEN
0x3c8	0x0000c6cc	1	CHARWH
0x3cc	0x0000c6f4	1	SETCHARWH
0x3cf	0x0000c710	1	SHIFTMASK
0x3d2	0x0000c72c	1	?SHIFT
0x3d5	0x0000c750	1	?CONTROL
0x3d8	0x0000c774	1	SETCOLROW
0x3db	0x0000c774	1	SET-CONSIZE
0x3dd	0x0000c7b0	1	SET-CONPOS
0x3e0	0x0000c7cc	1	SET-POINTER
0x3e3	0x0000c7e8	1	SET-CURSOR
0x3e6	0x0000c804	1	GET-CURSOR
0x3e9	0x0000c820	1	BIG-CURSOR
0x3ec	0x0000c83c	0	NORM-HEIGHT
0x3ee	0x0000c84c	1	NORM-CURSOR
0x3f1	0x0000c868	0	HAVEMENU?
0x3f3	0x0000c878	1	HAVEMENU!
0x3f7	0x0000c89c	1	CONDC
0x3fa	0x0000c8b8	1	OPEN-DIALOG
0x3fd	0x0000c8d4	1	SAVE-DIALOG
0x408	0x0000c8f0	0	TOT-MALLOC
0x409	0x0000c900	0	HEAD-MALLOC
0x40b	0x0000c910	1	MALLOC-INIT
0x411	0x0000c93c	1	MALLOC-RELEASE
0x421	0x0000ca58	1	LINK-MALLOC
0x426	0x0000ca84	1	UNLINK-MALLOC
0x436	0x0000cb14	1	ALLOCATE
0x440	0x0000cb90	1	MALLOC
0x447	0x0000cc08	1	FREE
0x452	0x0000cc54	1	RELEASE
0x459	0x0000ccd0	1	REALLOC
0x467	0x0000cd94	1	RESIZE
0x46a	0x00198818	0	.MALLOCS
0x473	0x0000cdb4	0	SAVECONX
0x474	0x0000cdc4	0	SAVECONY
0x476	0x0000cdd4	1	HIDE-CONSOLE
0x47b	0x0000ce20	1	UNHIDE-CONSOLE
0x482	0x0000ce20	1	SHOW-CONSOLE
0x484	0x0000ce7c	1	SETFOCUS
0x487	0x0000ce98	1	FOCUS-CONSOLE
0x48a	0x0000ceb8	1	SETROWOFF
0x48d	0x0000ced4	1	GETROWOFF
0x490	0x0000cef0	1	GETMAXCOLROW
0x493	0x0000cf10	1	SETMAXCOLROW
0x498	0x0000cf70	1	NEW-DIALOG
0x49b	0x0000cf8c	1	NORMAL-CONSOLE
0x49d	0x0000cfa8	1	GET-VIEWFILE
0x4b3	0x0000d014	0	LMAXCOUNTED
0x4b4	0x0000d01c	0	LMAXSTRING
0x4b6	0x0000d024	1	"LCLIP"
0x4b9	0x0000d050	1	LPLACE
0x4bf	0x0000d098	1	+LPLACE
0x4c6	0x0000d104	1	C+LPLACE
0x4c9	0x0000d138	1	+LNULL
0x4d2	0x0000d168	1	CAPS-SEARCH
0x4f7	0x0000d2bc	1	CAPS-COMPARE
0x50c	0x0000d380	0	MOUSEX
0x50d	0x0000d390	0	MOUSEY
0x50e	0x0000d3a0	0	MOUSEFLAGS
0x50f	0x0000d3b0	0	DO-MABORT
0x511	0x0000d3c0	0	MKSTLIN
0x512	0x0000d3d0	0	MKSTCOL
0x513	0x0000d3e0	0	MKEDLIN
0x514	0x0000d3f0	0	MKEDCOL
0x515	0x0000d400	0	MKORLIN
0x516	0x0000d410	0	MKORCOL
0x518	0x0000d420	1	MARK-START
0x521	0x0000d4f0	1	MARK-END
0x532	0x0000d638	1	MARK-ALL
0x539	0x0000d6a4	1	MARK-NONE
0x540	0x0000d700	1	MARKED?
0x544	0x0000d740	1	_DO-MABORT
0x54a	0x0000d778	1	?MOUSE_ABORT
0x551	0x0000d7b4	0	AUTO_KEY
0x552	0x0000d7c4	0	AUTO_KEY?
0x554	0x0000d7d4	1	_MOUSE-CLICK
0x557	0x0000d7f0	0	MOUSE-CLICK
0x559	0x0000d800	1	PROCESS-MOUSE
0x585	0x0000d9c8	1	_MKEY
0x590	0x0000da0c	1	_MKEY?
0x59a	0x0000da4c	1	?MABORT
0x59d	0x0000da64	1	_MCLS
0x5a3	0x0000da80	1	_MEMIT
0x5a8	0x0000da9c	1	_MTYPE
0x5ad	0x0000dabc	1	_MCOL
0x5b2	0x0000dad4	1	_M?CR
0x5b7	0x0000daec	1	_MCRTAB
0x5bc	0x0000db04	0	REMOTE-IO?
0x5be	0x0000db14	0	DEFAULTACCEPT
0x5c0	0x0000db24	1	_BASIC-FORTH-IO
0x5d6	0x0000dc10	0	BASIC-FORTH-IO
0x5dc	0x0000dc28	1	FORTH-IO
0xa	0x0000dc44	1	%EXEC:
0xe	0x0000dca4	1	DISABLE-EXEC:-ING?
0x1a	0x00199000	0	FENCE
0x1c	0x00199024	0	SYS-TRIM?
0x24	0x00199080	0	TRIM?
0x26	0x001990ac	0	FULL-TRIM
0x30	0x0019911c	0	TRIM-CHAINS
0x36	0x00199184	0	TRIM-LOADFILE
0x3b	0x001991c4	0	TRIM-DEFER
0x48	0x0019924c	0	VTRIM
0x4d	0x001992bc	0	(FORGET)
0x67	0x00199464	0	FORGET
0x6b	0x001994bc	0	DO-MARK
0x79	0x001995c4	0	DO-MARKER
0x7e	0x00199634	0	MARKER
0x8	0x0000dcc8	0	PHEAD
0xa	0x0000dcd0	1	POINTERS-INIT
0x14	0x0019972c	0	TRIM-POINTERS
0x20	0x001997b8	0	.POINTERS
0x2d	0x0000dd0c	1	?VALID_POINTER
0x34	0x0000dd84	1	%UNPOINTER
0x3b	0x0000ddd4	1	%SIZEOF!
0x3e	0x0000ddf8	1	%SIZEOF@
0x41	0x0000de1c	1	POINTER
0x55	0x0000df60	1	_RESIZEPOINTER
0x83	0x0000dfec	1	NAMED-NEW$
0x8d	0x0000e008	0	MAX-DYN-STRING
0x8f	0x0000e010	0	DYN-PTR
0x91	0x0000e024	0	DYN-OFFSET
0x93	0x0000e034	1	DYNALLOC
0x9c	0x0000e0d8	1	_NEW$
0x5	0x00199ba4	0	WORDS-CNT
0x6	0x00199bcc	0	APP-CNT
0x7	0x00199bf8	0	HEADER-CNT
0x9	0x00199c24	0	COUNT-VOC
0x1a	0x00199d30	0	COUNT-WORDS
0x23	0x00199da4	0	.1THREAD
0x2d	0x00199e6c	0	1TCOUNT
0x35	0x00199ee8	0	.THREAD
0x3c	0x00199fd0	0	.THREADS
0x44	0x0019a0ac	0	.COUNTS
0x5	0x0019a3e4	0	#THREADS
0x7	0x0019a410	0	#WORDLIST
0xc	0x0019a4a0	0	WORDLIST
0xf	0x0019a4d8	0	#VOCABULARY
0x15	0x0019a540	0	VOCABULARY
0x18	0x0019a574	0	ROOT
0x1c	0x0019a59c	0	ALSO
0x1f	0x0019a5e0	0	ONLY
0x22	0x0019a638	0	PREVIOUS
0x28	0x0019a6ac	0	FORTH-WORDLIST
0x2b	0x0019a6e4	0	GET-CURRENT
0x2e	0x0019a718	0	SET-CURRENT
0x31	0x0019a74c	0	GET-ORDER
0x3a	0x0019a7ec	0	SET-ORDER
0x43	0x0019a88c	0	+ORDER
0x46	0x0019a8e0	0	SWAP-CURRENT
0x49	0x0019a91c	0	VOC:
0x4c	0x0019a968	0	ORDER
0x55	0x0019aa34	0	VOCS
0x6c	0x0019abf4	0	FORTH
0x6d	0x0019ac30	0	FORTH-WORDLIST
0x6e	0x0019ac64	0	SET-ORDER
0x72	0x0019ac94	0	ANYVOC
0x74	0x0019acb4	0	ANYFIND
